Ticker,Date,Open,High,Low,Close,Adj Close,Volume
^FTSE,2008-09-01,5636.60009765625,5636.60009765625,5573.7998046875,5602.7998046875,5602.7998046875,590551600.0
^NSEI,2008-09-01,4356.10009765625,4365.0,4281.35009765625,4348.64990234375,4348.64990234375,0.0
^BSESN,2008-09-01,14412.990234375,14547.41015625,14281.099609375,14498.509765625,14498.509765625,14800.0
^N225,2008-09-01,12936.8095703125,12940.5498046875,12834.1796875,12834.1796875,12834.1796875,87500000.0
000001.SS,2008-09-01,2380.468017578125,2380.468017578125,2311.72705078125,2325.135009765625,2325.135009765625,36200.0
^N100,2008-09-01,777.25,784.1199951171875,774.6799926757812,781.5,781.5,181223200.0
^NYA,2008-09-02,8382.76953125,8434.900390625,8263.580078125,8296.9697265625,8296.9697265625,4783560000.0
^IXIC,2008-09-02,2402.110107421875,2413.110107421875,2338.3701171875,2349.239990234375,2349.239990234375,2010580000.0
^FTSE,2008-09-02,5602.7998046875,5646.5,5574.89990234375,5620.7001953125,5620.7001953125,1346424400.0
^NSEI,2008-09-02,4358.85009765625,4522.39990234375,4343.10009765625,4504.0,4504.0,0.0
^BSESN,2008-09-02,14609.4404296875,15106.150390625,14543.2099609375,15049.8603515625,15049.8603515625,25700.0
^N225,2008-09-02,12779.8896484375,12920.51953125,12491.0703125,12609.4697265625,12609.4697265625,126600000.0
000001.SS,2008-09-02,2312.10205078125,2329.009033203125,2284.919921875,2304.89111328125,2304.89111328125,34200.0
^N100,2008-09-02,780.5999755859375,795.280029296875,777.1300048828125,791.9400024414062,791.9400024414062,395580900.0
^DJI,2008-09-02,11545.6298828125,11790.169921875,11471.900390625,11516.919921875,11516.919921875,177090000.0
^GSPC,2008-09-02,1287.8299560546875,1303.0400390625,1272.199951171875,1277.5799560546875,1277.5799560546875,4783560000.0
GC=F,2008-09-02,829.9000244140625,840.7000122070312,790.7999877929688,805.0,805.0,185.0
CL=F,2008-09-02,116.6500015258789,118.5999984741211,105.45999908447266,109.70999908447266,109.70999908447266,389706.0
^NYA,2008-09-03,8296.98046875,8299.3603515625,8209.01953125,8269.25,8269.25,5056980000.0
^IXIC,2008-09-03,2346.81005859375,2357.429931640625,2320.909912109375,2333.72998046875,2333.72998046875,2062140000.0
^FTSE,2008-09-03,5620.7001953125,5620.7001953125,5492.10009765625,5499.7001953125,5499.7001953125,1257405100.0
^N225,2008-09-03,12703.3603515625,12767.5,12647.2900390625,12689.58984375,12689.58984375,129300000.0
000001.SS,2008-09-03,2301.94091796875,2321.534912109375,2248.06689453125,2276.672119140625,2276.672119140625,42200.0
^N100,2008-09-03,784.4000244140625,786.8300170898438,777.1799926757812,777.1799926757812,777.1799926757812,276075700.0
^DJI,2008-09-03,11506.009765625,11554.3798828125,11416.5302734375,11532.8798828125,11532.8798828125,174250000.0
^GSPC,2008-09-03,1276.6099853515625,1280.5999755859375,1265.5899658203125,1274.97998046875,1274.97998046875,5056980000.0
GC=F,2008-09-03,805.5999755859375,805.5999755859375,791.5999755859375,802.7000122070312,802.7000122070312,28.0
CL=F,2008-09-03,110.23999786376952,110.3000030517578,107.22000122070312,109.3499984741211,109.3499984741211,247584.0
^NYA,2008-09-04,8269.2099609375,8269.2099609375,7991.93994140625,8008.25,8008.25,5212500000.0
^IXIC,2008-09-04,2315.179931640625,2317.320068359375,2259.0400390625,2259.0400390625,2259.0400390625,2332320000.0
^FTSE,2008-09-04,5499.7001953125,5541.7001953125,5362.10009765625,5362.10009765625,5362.10009765625,1422706900.0
^NSEI,2008-09-04,4512.9501953125,4514.60009765625,4419.4501953125,4447.75,4447.75,0.0
^BSESN,2008-09-04,14895.849609375,14994.150390625,14766.009765625,14899.099609375,14899.099609375,19800.0
^N225,2008-09-04,12627.6396484375,12660.5703125,12514.259765625,12557.66015625,12557.66015625,145200000.0
000001.SS,2008-09-04,2270.52392578125,2295.35498046875,2249.1201171875,2277.410888671875,2277.410888671875,34200.0
^N100,2008-09-04,777.5499877929688,780.0,755.1400146484375,755.1599731445312,755.1599731445312,436719900.0
^DJI,2008-09-04,11532.48046875,11532.48046875,11176.01953125,11188.23046875,11188.23046875,229200000.0
^GSPC,2008-09-04,1271.800048828125,1271.800048828125,1232.8299560546875,1236.8299560546875,1236.8299560546875,5212500000.0
GC=F,2008-09-04,801.4000244140625,809.0999755859375,794.9000244140625,797.9000244140625,797.9000244140625,76.0
CL=F,2008-09-04,109.4000015258789,110.5999984741211,106.5199966430664,107.88999938964844,107.88999938964844,264187.0
^NYA,2008-09-05,8008.22998046875,8043.39990234375,7860.85986328125,8033.759765625,8033.759765625,5017080000.0
^IXIC,2008-09-05,2241.6201171875,2264.35009765625,2216.989990234375,2255.8798828125,2255.8798828125,2261030000.0
^FTSE,2008-09-05,5362.10009765625,5362.10009765625,5227.60009765625,5240.7001953125,5240.7001953125,1653449200.0
^NSEI,2008-09-05,4444.7001953125,4444.7001953125,4328.89990234375,4352.2998046875,4352.2998046875,0.0
^BSESN,2008-09-05,14569.009765625,14601.3896484375,14438.58984375,14483.830078125,14483.830078125,23200.0
^N225,2008-09-05,12385.650390625,12385.650390625,12163.330078125,12212.23046875,12212.23046875,155700000.0
000001.SS,2008-09-05,2224.527099609375,2238.323974609375,2199.364990234375,2202.446044921875,2202.446044921875,38600.0
^N100,2008-09-05,750.219970703125,751.9299926757812,735.7899780273438,737.739990234375,737.739990234375,442908000.0
^DJI,2008-09-05,11185.6298828125,11245.150390625,11037.849609375,11220.9599609375,11220.9599609375,198300000.0
^GSPC,2008-09-05,1233.2099609375,1244.93994140625,1217.22998046875,1242.31005859375,1242.31005859375,5017080000.0
GC=F,2008-09-05,794.7000122070312,809.0,794.0,797.5999755859375,797.5999755859375,85.0
CL=F,2008-09-05,107.4800033569336,108.0999984741211,105.12999725341795,106.2300033569336,106.2300033569336,249111.0
^NYA,2008-09-08,8033.830078125,8241.7099609375,8033.830078125,8168.6201171875,8168.6201171875,7351340000.0
^IXIC,2008-09-08,2296.179931640625,2303.889892578125,2236.969970703125,2269.760009765625,2269.760009765625,2566300000.0
^FTSE,2008-09-08,5240.7001953125,5447.60009765625,5240.7001953125,5446.2998046875,5446.2998046875,808056600.0
^NSEI,2008-09-08,4358.2998046875,4558.0,4358.2998046875,4482.2998046875,4482.2998046875,0.0
^BSESN,2008-09-08,15038.0595703125,15107.009765625,14917.0595703125,14944.9697265625,14944.9697265625,23400.0
^N225,2008-09-08,12359.9296875,12671.759765625,12352.349609375,12624.4599609375,12624.4599609375,135100000.0
000001.SS,2008-09-08,2210.343994140625,2220.5458984375,2135.375,2143.4208984375,2143.4208984375,37600.0
^N100,2008-09-08,765.219970703125,771.02001953125,756.989990234375,760.8300170898438,760.8300170898438,449446300.0
^DJI,2008-09-08,11224.8701171875,11570.66015625,11224.7900390625,11510.740234375,11510.740234375,273000000.0
^GSPC,2008-09-08,1249.5,1274.4200439453125,1247.1199951171875,1267.7900390625,1267.7900390625,7351340000.0
GC=F,2008-09-08,811.0,813.2000122070312,796.4000244140625,797.5,797.5,88.0
CL=F,2008-09-08,107.75,109.88999938964844,104.6999969482422,106.33999633789062,106.33999633789062,317923.0
^NYA,2008-09-09,8168.58984375,8168.58984375,7871.06982421875,7871.14990234375,7871.14990234375,7380630000.0
^IXIC,2008-09-09,2269.929931640625,2285.5400390625,2209.81005859375,2209.81005859375,2209.81005859375,2590590000.0
^FTSE,2008-09-09,5446.2998046875,5524.7998046875,5386.89990234375,5415.60009765625,5415.60009765625,2008764300.0
^NSEI,2008-09-09,4485.14990234375,4497.5,4418.9501953125,4468.7001953125,4468.7001953125,0.0
^BSESN,2008-09-09,14814.330078125,14998.3203125,14714.919921875,14900.759765625,14900.759765625,19800.0
^N225,2008-09-09,12529.9599609375,12529.9599609375,12335.740234375,12400.650390625,12400.650390625,119600000.0
000001.SS,2008-09-09,2152.277099609375,2161.35009765625,2114.5029296875,2145.779052734375,2145.779052734375,30800.0
^N100,2008-09-09,760.1799926757812,767.2100219726562,749.0900268554688,752.27001953125,752.27001953125,388245200.0
^DJI,2008-09-09,11514.73046875,11577.5,11230.73046875,11230.73046875,11230.73046875,257300000.0
^GSPC,2008-09-09,1267.97998046875,1268.6600341796875,1224.510009765625,1224.510009765625,1224.510009765625,7380630000.0
GC=F,2008-09-09,802.0,802.0,780.0,787.0999755859375,787.0999755859375,29.0
CL=F,2008-09-09,106.66000366210938,106.7699966430664,101.73999786376952,103.26000213623048,103.26000213623048,332463.0
^NYA,2008-09-10,7871.39013671875,8022.97021484375,7868.89013671875,7957.259765625,7957.259765625,6543440000.0
^IXIC,2008-09-10,2232.2099609375,2247.6298828125,2209.590087890625,2228.699951171875,2228.699951171875,2250360000.0
^FTSE,2008-09-10,5415.60009765625,5419.5,5327.7998046875,5366.2001953125,5366.2001953125,1580677400.0
^NSEI,2008-09-10,4467.5,4467.5,4382.35009765625,4400.25,4400.25,0.0
^BSESN,2008-09-10,14717.5302734375,14866.3203125,14609.830078125,14662.6103515625,14662.6103515625,22800.0
^N225,2008-09-10,12249.1396484375,12404.669921875,12159.9697265625,12346.6298828125,12346.6298828125,155200000.0
000001.SS,2008-09-10,2131.800048828125,2185.694091796875,2102.906005859375,2150.759033203125,2150.759033203125,39000.0
^N100,2008-09-10,752.0,753.9400024414062,741.8900146484375,748.2100219726562,748.2100219726562,379427400.0
^DJI,2008-09-10,11233.91015625,11380.6298828125,11215.259765625,11268.919921875,11268.919921875,214260000.0
^GSPC,2008-09-10,1227.5,1243.9000244140625,1221.5999755859375,1232.0400390625,1232.0400390625,6543440000.0
GC=F,2008-09-10,776.5999755859375,781.0,752.7999877929688,757.9000244140625,757.9000244140625,56.0
CL=F,2008-09-10,102.1999969482422,104.97000122070312,101.36000061035156,102.58000183105467,102.58000183105467,331516.0
^NYA,2008-09-11,7957.3798828125,8013.009765625,7783.93994140625,8011.25,8011.25,6869250000.0
^IXIC,2008-09-11,2199.030029296875,2259.25,2191.530029296875,2258.219970703125,2258.219970703125,2269670000.0
^FTSE,2008-09-11,5366.2001953125,5377.89990234375,5258.10009765625,5318.39990234375,5318.39990234375,1448798000.0
^NSEI,2008-09-11,4397.25,4399.2998046875,4272.75,4290.2998046875,4290.2998046875,0.0
^BSESN,2008-09-11,14557.330078125,14557.330078125,14265.3798828125,14324.2900390625,14324.2900390625,22800.0
^N225,2008-09-11,12237.51953125,12259.01953125,12081.509765625,12102.5,12102.5,131600000.0
000001.SS,2008-09-11,2143.39990234375,2148.1240234375,2070.427001953125,2078.98095703125,2078.98095703125,36400.0
^N100,2008-09-11,747.6099853515625,749.8099975585938,733.6599731445312,741.9000244140625,741.9000244140625,359523700.0
^DJI,2008-09-11,11264.4404296875,11445.6796875,11098.669921875,11433.7099609375,11433.7099609375,247820000.0
^GSPC,2008-09-11,1229.0400390625,1249.97998046875,1211.5400390625,1249.050048828125,1249.050048828125,6869250000.0
GC=F,2008-09-11,756.5999755859375,756.5999755859375,739.0,741.2999877929688,741.2999877929688,25.0
CL=F,2008-09-11,102.77999877929688,103.9499969482422,100.18000030517578,100.87000274658205,100.87000274658205,311505.0
^NYA,2008-09-12,8010.8798828125,8105.06982421875,7946.52001953125,8091.83984375,8091.83984375,6273260000.0
^IXIC,2008-09-12,2239.25,2268.830078125,2228.0,2261.27001953125,2261.27001953125,1973590000.0
^FTSE,2008-09-12,5318.39990234375,5416.7001953125,5318.39990234375,5416.7001953125,5416.7001953125,1375294800.0
^NSEI,2008-09-12,4291.60009765625,4323.89990234375,4200.14990234375,4228.4501953125,4228.4501953125,0.0
^BSESN,2008-09-12,14433.2001953125,14433.2001953125,13933.8701171875,14000.8095703125,14000.8095703125,26800.0
^N225,2008-09-12,12256.7802734375,12277.5703125,12059.08984375,12214.759765625,12214.759765625,194600000.0
000001.SS,2008-09-12,2077.550048828125,2104.6259765625,2064.2900390625,2079.673095703125,2079.673095703125,30400.0
^N100,2008-09-12,748.6099853515625,756.0700073242188,743.5900268554688,756.0700073242188,756.0700073242188,328904700.0
^DJI,2008-09-12,11429.3203125,11459.9296875,11280.400390625,11421.990234375,11421.990234375,238890000.0
^GSPC,2008-09-12,1245.8800048828125,1255.0899658203125,1233.81005859375,1251.699951171875,1251.699951171875,6273260000.0
GC=F,2008-09-12,750.5,756.0,750.5,760.2999877929688,760.2999877929688,12.0
CL=F,2008-09-12,101.1500015258789,102.88999938964844,99.98999786376952,101.18000030517578,101.18000030517578,273124.0
^NYA,2008-09-15,8091.56982421875,8091.56982421875,7680.14990234375,7680.14990234375,7680.14990234375,8279510000.0
^IXIC,2008-09-15,2202.280029296875,2244.8798828125,2179.909912109375,2179.909912109375,2179.909912109375,2697820000.0
^FTSE,2008-09-15,5416.7001953125,5416.7001953125,5124.89990234375,5204.2001953125,5204.2001953125,2087491500.0
^NSEI,2008-09-15,4231.9501953125,4237.25,3955.39990234375,4072.89990234375,4072.89990234375,0.0
^BSESN,2008-09-15,13592.0498046875,13592.0498046875,13150.8095703125,13531.26953125,13531.26953125,24000.0
^N100,2008-09-15,733.2899780273438,734.0900268554688,715.9299926757812,729.1699829101562,729.1699829101562,593552100.0
^DJI,2008-09-15,11416.3701171875,11416.4501953125,10917.509765625,10917.509765625,10917.509765625,432970000.0
^GSPC,2008-09-15,1250.9200439453125,1250.9200439453125,1192.699951171875,1192.699951171875,1192.699951171875,8279510000.0
GC=F,2008-09-15,778.0999755859375,778.5999755859375,764.0,783.0999755859375,783.0999755859375,19.0
CL=F,2008-09-15,101.0,101.19000244140624,94.0,95.70999908447266,95.70999908447266,334900.0
^NYA,2008-09-16,7680.06005859375,7793.14990234375,7502.22021484375,7793.1298828125,7793.1298828125,9459830000.0
^IXIC,2008-09-16,2149.64990234375,2214.2900390625,2145.169921875,2207.89990234375,2207.89990234375,3187630000.0
^FTSE,2008-09-16,5204.2001953125,5204.2001953125,4961.2001953125,5025.60009765625,5025.60009765625,2146099200.0
^NSEI,2008-09-16,4072.550048828125,4090.10009765625,3919.35009765625,4074.89990234375,4074.89990234375,0.0
^BSESN,2008-09-16,13051.73046875,13556.0302734375,13051.73046875,13518.7998046875,13518.7998046875,33600.0
^N225,2008-09-16,12028.4501953125,12028.4501953125,11551.400390625,11609.7197265625,11609.7197265625,184000000.0
000001.SS,2008-09-16,2049.81298828125,2049.81298828125,1974.387939453125,1986.635986328125,1986.635986328125,46200.0
^N100,2008-09-16,717.3900146484375,726.260009765625,702.8699951171875,713.489990234375,713.489990234375,732819100.0
^DJI,2008-09-16,10905.6201171875,11093.2197265625,10742.7001953125,11059.01953125,11059.01953125,494760000.0
^GSPC,2008-09-16,1188.31005859375,1214.8399658203125,1169.280029296875,1213.5999755859375,1213.5999755859375,9459830000.0
GC=F,2008-09-16,777.7000122070312,777.7000122070312,777.0,776.5,776.5,2.0
CL=F,2008-09-16,94.2300033569336,94.31999969482422,90.51000213623048,91.1500015258789,91.1500015258789,327157.0
^NYA,2008-09-17,7793.1298828125,7793.1298828125,7434.7900390625,7440.39013671875,7440.39013671875,9431870000.0
^IXIC,2008-09-17,2177.580078125,2183.25,2098.85009765625,2098.85009765625,2098.85009765625,3102010000.0
^FTSE,2008-09-17,5025.60009765625,5124.39990234375,4903.2998046875,4912.39990234375,4912.39990234375,2146561800.0
^NSEI,2008-09-17,4074.800048828125,4116.7001953125,3974.60009765625,4008.25,4008.25,0.0
^BSESN,2008-09-17,13620.740234375,13620.740234375,13127.9599609375,13262.900390625,13262.900390625,30400.0
^N225,2008-09-17,11737.6201171875,11880.0302734375,11708.7001953125,11749.7900390625,11749.7900390625,158100000.0
000001.SS,2008-09-17,1971.9439697265625,1999.9530029296875,1922.6800537109373,1929.0469970703125,1929.0469970703125,45800.0
^N100,2008-09-17,724.780029296875,726.77001953125,695.5800170898438,696.75,696.75,664567400.0
^DJI,2008-09-17,11056.580078125,11057.3095703125,10595.900390625,10609.66015625,10609.66015625,463200000.0
^GSPC,2008-09-17,1210.3399658203125,1210.3399658203125,1155.8800048828125,1156.3900146484375,1156.3900146484375,9431870000.0
GC=F,2008-09-17,782.9000244140625,808.0,782.9000244140625,846.5999755859375,846.5999755859375,26.0
CL=F,2008-09-17,92.80999755859376,97.62999725341795,91.36000061035156,97.16000366210938,97.16000366210938,343691.0
^NYA,2008-09-18,7440.39013671875,7806.41015625,7318.83984375,7775.16015625,7775.16015625,10082690000.0
^IXIC,2008-09-18,2137.419921875,2201.7099609375,2070.219970703125,2199.10009765625,2199.10009765625,3867290000.0
^FTSE,2008-09-18,4912.39990234375,5015.89990234375,4860.7001953125,4880.0,4880.0,2145521500.0
^NSEI,2008-09-18,4005.25,4050.10009765625,3799.550048828125,4038.14990234375,4038.14990234375,0.0
^BSESN,2008-09-18,12712.8203125,13346.7900390625,12558.1396484375,13315.599609375,13315.599609375,48000.0
^N225,2008-09-18,11576.9404296875,11577.8798828125,11301.4599609375,11489.2998046875,11489.2998046875,163000000.0
000001.SS,2008-09-18,1876.1219482421875,1942.845947265625,1802.3310546875,1895.8370361328125,1895.8370361328125,66400.0
^N100,2008-09-18,696.2100219726562,709.1599731445312,685.97998046875,690.7000122070312,690.7000122070312,697538000.0
^DJI,2008-09-18,10609.009765625,11076.4404296875,10459.4404296875,11019.6904296875,11019.6904296875,488060000.0
^GSPC,2008-09-18,1157.0799560546875,1211.1400146484375,1133.5,1206.510009765625,1206.510009765625,10082690000.0
GC=F,2008-09-18,869.9000244140625,910.9000244140624,836.0,892.7000122070312,892.7000122070312,59.0
CL=F,2008-09-18,97.0999984741211,102.23999786376952,95.7300033569336,97.87999725341795,97.87999725341795,243360.0
^NYA,2008-09-19,7775.169921875,8201.240234375,7775.169921875,8187.1298828125,8187.1298828125,9387170000.0
^IXIC,2008-09-19,2303.89990234375,2318.429931640625,2239.72998046875,2273.89990234375,2273.89990234375,3898230000.0
^FTSE,2008-09-19,4880.0,5351.2001953125,4857.10009765625,5311.2998046875,5311.2998046875,2147443000.0
^NSEI,2008-09-19,4040.800048828125,4262.64990234375,4040.800048828125,4245.25,4245.25,0.0
^BSESN,2008-09-19,13763.830078125,14097.4404296875,13674.9599609375,14042.3203125,14042.3203125,47400.0
^N225,2008-09-19,11631.599609375,11920.8603515625,11615.2001953125,11920.8603515625,11920.8603515625,184700000.0
000001.SS,2008-09-19,2067.64306640625,2075.091064453125,2043.3160400390625,2075.091064453125,2075.091064453125,58400.0
^N100,2008-09-19,726.22998046875,750.25,723.6599731445312,750.25,750.25,1095259500.0
^DJI,2008-09-19,11027.509765625,11483.0498046875,11026.7001953125,11388.4404296875,11388.4404296875,655110000.0
^GSPC,2008-09-19,1213.1099853515625,1265.1199951171875,1213.1099853515625,1255.0799560546875,1255.0799560546875,9387170000.0
GC=F,2008-09-19,860.5999755859375,860.5999755859375,860.5999755859375,860.5999755859375,860.5999755859375,112.0
CL=F,2008-09-19,97.9499969482422,105.25,97.38999938964844,104.5500030517578,104.5500030517578,184766.0
^NYA,2008-09-22,8187.14013671875,8187.14013671875,7905.2900390625,7918.60986328125,7918.60986328125,5368130000.0
^IXIC,2008-09-22,2265.77001953125,2266.449951171875,2178.97998046875,2178.97998046875,2178.97998046875,1881160000.0
^FTSE,2008-09-22,5311.2998046875,5339.2998046875,5236.2998046875,5236.2998046875,5236.2998046875,1294511600.0
^NSEI,2008-09-22,4248.9501953125,4303.25,4202.39990234375,4223.0498046875,4223.0498046875,0.0
^BSESN,2008-09-22,14215.330078125,14215.330078125,13917.48046875,13994.9599609375,13994.9599609375,35800.0
^N225,2008-09-22,12037.8896484375,12263.9501953125,12037.8896484375,12090.58984375,12090.58984375,150500000.0
000001.SS,2008-09-22,2241.722900390625,2269.73291015625,2164.798095703125,2236.409912109375,2236.409912109375,140000.0
^N100,2008-09-22,750.6099853515625,755.4000244140625,734.02001953125,734.02001953125,734.02001953125,439220100.0
^DJI,2008-09-22,11394.419921875,11394.580078125,10992.2001953125,11015.6904296875,11015.6904296875,213210000.0
^GSPC,2008-09-22,1255.3699951171875,1255.3699951171875,1205.6099853515625,1207.0899658203125,1207.0899658203125,5368130000.0
GC=F,2008-09-22,888.7999877929688,908.0999755859376,888.7999877929688,903.9000244140624,903.9000244140624,20.0
CL=F,2008-09-22,104.97000122070312,130.0,103.3499984741211,120.91999816894533,120.91999816894533,335101.0
^NYA,2008-09-23,7918.6201171875,7986.2998046875,7759.1298828125,7785.27001953125,7785.27001953125,5185730000.0
^IXIC,2008-09-23,2190.7099609375,2209.6201171875,2151.77001953125,2153.330078125,2153.330078125,1974180000.0
^FTSE,2008-09-23,5236.2998046875,5236.2998046875,5076.2998046875,5136.10009765625,5136.10009765625,1502159100.0
^NSEI,2008-09-23,4223.89990234375,4224.7001953125,4117.89990234375,4126.89990234375,4126.89990234375,0.0
^BSESN,2008-09-23,13721.419921875,13978.259765625,13543.4697265625,13570.3095703125,13570.3095703125,29600.0
000001.SS,2008-09-23,2209.1220703125,2253.39501953125,2181.9599609375,2201.510009765625,2201.510009765625,100200.0
^N100,2008-09-23,730.1199951171875,730.8800048828125,716.5,720.1400146484375,720.1400146484375,418247100.0
^DJI,2008-09-23,11015.6904296875,11143.2099609375,10833.9404296875,10854.169921875,10854.169921875,204480000.0
^GSPC,2008-09-23,1207.6099853515625,1221.1500244140625,1187.06005859375,1188.219970703125,1188.219970703125,5185730000.0
GC=F,2008-09-23,892.4000244140625,898.9000244140625,886.0,885.5,885.5,184.0
CL=F,2008-09-23,108.9800033569336,109.58000183105467,104.0500030517578,106.61000061035156,106.61000061035156,316025.0
^NYA,2008-09-24,7785.27978515625,7829.52001953125,7733.77978515625,7768.81982421875,7768.81982421875,4820360000.0
^IXIC,2008-09-24,2167.550048828125,2179.929931640625,2147.360107421875,2155.679931640625,2155.679931640625,1818170000.0
^FTSE,2008-09-24,5136.10009765625,5167.39990234375,5087.2998046875,5095.60009765625,5095.60009765625,1257289700.0
^NSEI,2008-09-24,4125.75,4207.9501953125,4115.85009765625,4161.25,4161.25,0.0
^BSESN,2008-09-24,13636.7099609375,13840.8095703125,13592.7900390625,13692.51953125,13692.51953125,40200.0
^N225,2008-09-24,12031.98046875,12115.0302734375,11904.599609375,12115.0302734375,12115.0302734375,152600000.0
000001.SS,2008-09-24,2133.097900390625,2218.291015625,2116.9599609375,2216.81103515625,2216.81103515625,64600.0
^N100,2008-09-24,724.5999755859375,726.3900146484375,713.4299926757812,714.989990234375,714.989990234375,355099300.0
^DJI,2008-09-24,10850.01953125,10928.400390625,10753.5703125,10825.169921875,10825.169921875,183630000.0
^GSPC,2008-09-24,1188.7900390625,1197.4100341796875,1179.7900390625,1185.8699951171875,1185.8699951171875,4820360000.0
GC=F,2008-09-24,879.5,891.2999877929688,879.5,889.0,889.0,185.0
CL=F,2008-09-24,106.93000030517578,109.5,104.8000030517578,105.7300033569336,105.7300033569336,233417.0
^NYA,2008-09-25,7768.7900390625,7979.27978515625,7768.7900390625,7927.8701171875,7927.8701171875,5877640000.0
^IXIC,2008-09-25,2172.260009765625,2210.739990234375,2167.06005859375,2186.570068359375,2186.570068359375,1846330000.0
^FTSE,2008-09-25,5095.60009765625,5211.60009765625,5060.7001953125,5197.0,5197.0,1427808500.0
^NSEI,2008-09-25,4162.14990234375,4172.60009765625,4077.5,4110.5498046875,4110.5498046875,0.0
^BSESN,2008-09-25,13716.8798828125,13716.8798828125,13430.6796875,13547.1796875,13547.1796875,36600.0
^N225,2008-09-25,11925.7099609375,12025.41015625,11835.2802734375,12006.5302734375,12006.5302734375,113500000.0
000001.SS,2008-09-25,2214.583984375,2333.277099609375,2211.449951171875,2297.5009765625,2297.5009765625,101200.0
^N100,2008-09-25,714.6199951171875,732.1900024414062,714.2999877929688,732.1900024414062,732.1900024414062,489947200.0
^DJI,2008-09-25,10827.169921875,11129.1904296875,10827.009765625,11022.0595703125,11022.0595703125,218530000.0
^GSPC,2008-09-25,1187.8699951171875,1220.030029296875,1187.8699951171875,1209.1800537109375,1209.1800537109375,5877640000.0
GC=F,2008-09-25,891.5,891.5,884.5,877.7000122070312,877.7000122070312,92.0
CL=F,2008-09-25,105.52999877929688,108.66999816894533,103.22000122070312,108.0199966430664,108.0199966430664,245163.0
^NYA,2008-09-26,7927.85986328125,7927.85986328125,7752.5400390625,7890.3701171875,7890.3701171875,5383610000.0
^IXIC,2008-09-26,2144.06005859375,2187.530029296875,2136.85009765625,2183.340087890625,2183.340087890625,1949200000.0
^FTSE,2008-09-26,5197.0,5197.0,5057.2998046875,5088.5,5088.5,1124378400.0
^NSEI,2008-09-26,4108.75,4110.7001953125,3970.35009765625,3985.25,3985.25,0.0
^BSESN,2008-09-26,13486.2001953125,13486.2001953125,13054.419921875,13102.1796875,13102.1796875,29000.0
^N225,2008-09-26,12026.33984375,12082.6396484375,11788.73046875,11893.16015625,11893.16015625,131400000.0
000001.SS,2008-09-26,2304.118896484375,2310.445068359375,2246.279052734375,2293.783935546875,2293.783935546875,78200.0
^N100,2008-09-26,721.4000244140625,723.8699951171875,710.5800170898438,717.030029296875,717.030029296875,423305900.0
^DJI,2008-09-26,11019.0400390625,11168.0595703125,10868.8203125,11143.1298828125,11143.1298828125,232560000.0
^GSPC,2008-09-26,1204.469970703125,1215.77001953125,1187.5400390625,1213.27001953125,1213.27001953125,5383610000.0
GC=F,2008-09-26,884.2000122070312,890.2000122070312,884.2000122070312,882.9000244140625,882.9000244140625,13695.0
CL=F,2008-09-26,107.6999969482422,108.11000061035156,104.25,106.88999938964844,106.88999938964844,168454.0
^NYA,2008-09-29,7890.3701171875,7890.3701171875,7167.77001953125,7204.009765625,7204.009765625,7305060000.0
^IXIC,2008-09-29,2147.159912109375,2152.68994140625,1983.72998046875,1983.72998046875,1983.72998046875,2808100000.0
^FTSE,2008-09-29,5088.5,5088.5,4818.7998046875,4818.7998046875,4818.7998046875,1511330500.0
^NSEI,2008-09-29,3990.199951171875,3997.550048828125,3777.300048828125,3850.050048828125,3850.050048828125,0.0
^BSESN,2008-09-29,13109.9599609375,13109.9599609375,12402.83984375,12595.75,12595.75,37000.0
^N225,2008-09-29,11883.25,12062.669921875,11721.0498046875,11743.6103515625,11743.6103515625,122500000.0
^N100,2008-09-29,712.0399780273438,712.0399780273438,677.8499755859375,677.8499755859375,677.8499755859375,582203800.0
^DJI,2008-09-29,11139.6201171875,11139.9404296875,10365.4501953125,10365.4501953125,10365.4501953125,385940000.0
^GSPC,2008-09-29,1209.0699462890625,1209.0699462890625,1106.4200439453125,1106.4200439453125,1106.4200439453125,7305060000.0
GC=F,2008-09-29,871.2999877929688,919.0,866.4000244140625,888.2000122070312,888.2000122070312,2943.0
CL=F,2008-09-29,106.88999938964844,106.91000366210938,95.04000091552734,96.37000274658205,96.37000274658205,248522.0
^NYA,2008-09-30,7204.009765625,7541.259765625,7204.009765625,7532.7998046875,7532.7998046875,6065000000.0
^IXIC,2008-09-30,2033.68994140625,2094.31005859375,2015.9300537109373,2091.8798828125,2091.8798828125,2376240000.0
^FTSE,2008-09-30,4818.7998046875,4953.39990234375,4671.0,4902.5,4902.5,1767073100.0
^NSEI,2008-09-30,3848.699951171875,3966.85009765625,3715.050048828125,3921.199951171875,3921.199951171875,0.0
^BSESN,2008-09-30,12178.1796875,12995.2001953125,12153.5498046875,12860.4296875,12860.4296875,38400.0
^N225,2008-09-30,11565.7001953125,11565.7001953125,11160.830078125,11259.8603515625,11259.8603515625,165000000.0
^N100,2008-09-30,658.6500244140625,691.6400146484375,658.3300170898438,690.8800048828125,690.8800048828125,582041600.0
^DJI,2008-09-30,10371.580078125,10868.900390625,10371.419921875,10850.66015625,10850.66015625,319770000.0
^GSPC,2008-09-30,1113.780029296875,1168.030029296875,1113.780029296875,1166.3599853515625,1166.3599853515625,4937680000.0
